created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Cleaned Text,Tokens
Fri Oct 20 11:03:30 +0000 2023,1715322846833205374,syahirularif Yang pasti jokowi gibrantweet dukung ganjarpranowo  Kalau tidak dukung pasti sudah pindah partai,0,0,0,0,in,3244905644,1715320765036495140,Mi73Hel,https://twitter.com/Mi73Hel/status/1715322846833205374,syahirularif Yang jokowi gibrantweet ganjarpranowo Kalau,"['[', ""'syahirularif"", ""'"", ',', ""'Yang"", ""'"", ',', ""'jokowi"", ""'"", ',', ""'gibrantweet"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Kalau"", ""'"", ']']"
Fri Oct 20 11:03:25 +0000 2023,1715322827472335187,NikmatulSg ganjarpranowo mohmahfudmd Visi misi yang sangat tepat dan harus cepat dilaksanakan Karna selama ini blm maksimal VisiMisiGanjarMahfud,0,0,0,0,in,1707053631005212672,1715286319017103792,Anita33_,https://twitter.com/Anita33_/status/1715322827472335187,NikmatulSg ganjarpranowo mohmahfudmd Visi dilaksanakan Karna blm VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Visi"", ""'"", ',', ""'dilaksanakan"", ""'"", ',', ""'Karna"", ""'"", ',', ""'blm"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:03:23 +0000 2023,1715322818022592572,Anase Muhayya ganjarpranowo mohmahfudmd chchotimah RenaHoston koteka aanmuba Aryprasetyo seruanhl nakula AntoniusCDN Kentut Masuk angin Sono makan dlu,0,0,0,0,in,1260061504767836162,1715305293226348847,Dharma_tc,https://twitter.com/Dharma_tc/status/1715322818022592572,Anase Muhayya ganjarpranowo mohmahfudmd chchotimah RenaHoston aanmuba Aryprasetyo seruanhl nakula AntoniusCDN Kentut Masuk Sono dlu,"['[', ""'Anase"", ""'"", ',', ""'Muhayya"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'chchotimah"", ""'"", ',', ""'RenaHoston"", ""'"", ',', ""'aanmuba"", ""'"", ',', ""'Aryprasetyo"", ""'"", ',', ""'seruanhl"", ""'"", ',', ""'nakula"", ""'"", ',', ""'AntoniusCDN"", ""'"", ',', ""'Kentut"", ""'"", ',', ""'Masuk"", ""'"", ',', ""'Sono"", ""'"", ',', ""'dlu"", ""'"", ']']"
Fri Oct 20 11:03:22 +0000 2023,1715322813689843824,MelihatIndo ganjarpranowo mohmahfudmd makin mantap untuk mendukung pasangan ini  VisiMisiGanjarMahfud,0,0,0,0,in,1659432246464622594,1715293032529203504,bougenvill4,https://twitter.com/bougenvill4/status/1715322813689843824,MelihatIndo ganjarpranowo mohmahfudmd VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:03:22 +0000 2023,1715322813408837699,Prihatiutami Dimana pun berada pilihan tetap ganjar pranowo gaspol pak menangkan ,0,0,0,0,in,1641586661233692678,1715026015330914478,fadlian_syah29,https://twitter.com/fadlian_syah29/status/1715322813408837699,Prihatiutami Dimana pranowo gaspol menangkan,"['[', ""'Prihatiutami"", ""'"", ',', ""'Dimana"", ""'"", ',', ""'pranowo"", ""'"", ',', ""'gaspol"", ""'"", ',', ""'menangkan"", ""'"", ']']"
Fri Oct 20 11:03:19 +0000 2023,1715322802348413343,MelihatIndo ganjarpranowo mohmahfudmd Keren ya VisiMisiGanjarMahfud untuk mensejahterakan rakyatnya,0,0,0,0,in,1693984147327614976,1715293032529203504,julies_2382137,https://twitter.com/julies_2382137/status/1715322802348413343,MelihatIndo ganjarpranowo mohmahfudmd Keren VisiMisiGanjarMahfud mensejahterakan rakyatnya,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Keren"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ',', ""'mensejahterakan"", ""'"", ',', ""'rakyatnya"", ""'"", ']']"
Fri Oct 20 11:03:16 +0000 2023,1715322788515627291,Hadir dalam forum tersebut Plt Ketua Umum PPP Muhamad Mardiono Ketua Umum Perindo Hary Tanoesoedibjo dan Ketua Umum Hanura Oesman Sapta Odang   SahabatGanjar GanjarPranowo Ganjar GenerasiGotongRoyong GanjarPresiden GanjarUntukSemua GanjarMahfud httpstcoWXVriBuxf,0,0,1,1,in,1648750864654569472,1715322592373191042,Ganjar_Hebat,https://twitter.com/Ganjar_Hebat/status/1715322788515627291,Hadir Plt Ketua Umum PPP Muhamad Mardiono Ketua Umum Perindo Hary Tanoesoedibjo Ketua Umum Hanura Oesman Sapta Odang SahabatGanjar GanjarPranowo Ganjar GenerasiGotongRoyong GanjarPresiden GanjarUntukSemua GanjarMahfud httpstcoWXVriBuxf,"['[', ""'Hadir"", ""'"", ',', ""'Plt"", ""'"", ',', ""'Ketua"", ""'"", ',', ""'Umum"", ""'"", ',', ""'PPP"", ""'"", ',', ""'Muhamad"", ""'"", ',', ""'Mardiono"", ""'"", ',', ""'Ketua"", ""'"", ',', ""'Umum"", ""'"", ',', ""'Perindo"", ""'"", ',', ""'Hary"", ""'"", ',', ""'Tanoesoedibjo"", ""'"", ',', ""'Ketua"", ""'"", ',', ""'Umum"", ""'"", ',', ""'Hanura"", ""'"", ',', ""'Oesman"", ""'"", ',', ""'Sapta"", ""'"", ',', ""'Odang"", ""'"", ',', ""'SahabatGanjar"", ""'"", ',', ""'GanjarPranowo"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'GenerasiGotongRoyong"", ""'"", ',', ""'GanjarPresiden"", ""'"", ',', ""'GanjarUntukSemua"", ""'"", ',', ""'GanjarMahfud"", ""'"", ',', ""'httpstcoWXVriBuxf"", ""'"", ']']"
Fri Oct 20 11:03:09 +0000 2023,1715322759436484759,arryfmf SantorinisSun Miduk ganjarpranowo Rkyt cerdas pasti pilih Ganjar Mahfud mumpuni segalanya Lah kalo dukung Wowo itu apa prestasinya Tdk mungkin rkyt menginginkan dirinya atau anaknya jadi korban penculikan sprt masa lalu Sy yakin rkyt tdk mau masa kelam lalu itu terulang kembali Mengerikan jika itu terulang,0,0,0,0,in,1681943465050132480,1715181886883156477,PocoRedmip3397,https://twitter.com/PocoRedmip3397/status/1715322759436484759,arryfmf SantorinisSun Miduk ganjarpranowo Rkyt Ganjar Mahfud Lah Wowo prestasinya Tdk rkyt dirinya anaknya sprt Sy rkyt tdk Mengerikan,"['[', ""'arryfmf"", ""'"", ',', ""'SantorinisSun"", ""'"", ',', ""'Miduk"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Rkyt"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'Lah"", ""'"", ',', ""'Wowo"", ""'"", ',', ""'prestasinya"", ""'"", ',', ""'Tdk"", ""'"", ',', ""'rkyt"", ""'"", ',', ""'dirinya"", ""'"", ',', ""'anaknya"", ""'"", ',', ""'sprt"", ""'"", ',', ""'Sy"", ""'"", ',', ""'rkyt"", ""'"", ',', ""'tdk"", ""'"", ',', ""'Mengerikan"", ""'"", ']']"
Fri Oct 20 11:03:06 +0000 2023,1715322745083638021,NikmatulSg ganjarpranowo mohmahfudmd Keren emang visi n misi bapak Ganjar feat Mahfud Gerak cepat satset tuk mewujudkan Indonesia lebih baik secara ekonomi hukum dan sektor lainnya Insya allah terpilih pasangamn GaMa  VisiMisiGanjarMahfud,0,0,0,1,in,1577207075469688832,1715286319017103792,SwadayaAhmad,https://twitter.com/SwadayaAhmad/status/1715322745083638021,NikmatulSg ganjarpranowo mohmahfudmd Keren n Ganjar feat Mahfud Gerak satset lainnya Insya allah pasangamn GaMa VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Keren"", ""'"", ',', ""'n"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'feat"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'Gerak"", ""'"", ',', ""'satset"", ""'"", ',', ""'lainnya"", ""'"", ',', ""'Insya"", ""'"", ',', ""'allah"", ""'"", ',', ""'pasangamn"", ""'"", ',', ""'GaMa"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:03:04 +0000 2023,1715322738141995062,priatamvan AnakKolong peterhari ganjarpranowo jokowi Ratna jelas bro kl si alif hrsnya laporin aja ke pak pol biar jelas katanya di laporin bro   Ya sdh lah hny rumput yg bergoyang ya tahu  hehhehehe,0,0,0,0,in,1546004013845340160,1715019286484500913,SuraDiro,https://twitter.com/SuraDiro/status/1715322738141995062,priatamvan AnakKolong peterhari ganjarpranowo jokowi Ratna bro kl hrsnya laporin katanya laporin bro Ya sdh hny yg hehhehehe,"['[', ""'priatamvan"", ""'"", ',', ""'AnakKolong"", ""'"", ',', ""'peterhari"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'jokowi"", ""'"", ',', ""'Ratna"", ""'"", ',', ""'bro"", ""'"", ',', ""'kl"", ""'"", ',', ""'hrsnya"", ""'"", ',', ""'laporin"", ""'"", ',', ""'katanya"", ""'"", ',', ""'laporin"", ""'"", ',', ""'bro"", ""'"", ',', ""'Ya"", ""'"", ',', ""'sdh"", ""'"", ',', ""'hny"", ""'"", ',', ""'yg"", ""'"", ',', ""'hehhehehe"", ""'"", ']']"
Fri Oct 20 11:02:57 +0000 2023,1715322709612331403,NikmatulSg ganjarpranowo Kinerja PK Ganjar fakta bukan kalengkaleng,0,0,0,0,in,1651926963370573824,1715245787301687652,ElliannaHu47309,https://twitter.com/ElliannaHu47309/status/1715322709612331403,NikmatulSg ganjarpranowo Kinerja PK Ganjar kalengkaleng,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Kinerja"", ""'"", ',', ""'PK"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'kalengkaleng"", ""'"", ']']"
Fri Oct 20 11:02:50 +0000 2023,1715322680105488525,Semakin x an menyerang was wali gibrantweet  Semakin kami muak melihat tingkah polah x an Gw dari awal dukung pak ganjarpranowo dengan atau tanpa pak jokowi Karna pilihan politik itu hak yg tak bisa di tamar menggunakan fhulus Yo kita berjuang bersama sama,0,0,0,0,in,1661942763628404742,1715321896324211136,ENJEULL,https://twitter.com/ENJEULL/status/1715322680105488525,Semakin x an menyerang gibrantweet Semakin melihat x an Gw ganjarpranowo jokowi Karna yg fhulus Yo berjuang,"['[', ""'Semakin"", ""'"", ',', ""'"", 'x', ""'"", ',', ""'an"", ""'"", ',', ""'menyerang"", ""'"", ',', ""'gibrantweet"", ""'"", ',', ""'Semakin"", ""'"", ',', ""'melihat"", ""'"", ',', ""'"", 'x', ""'"", ',', ""'an"", ""'"", ',', ""'Gw"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'jokowi"", ""'"", ',', ""'Karna"", ""'"", ',', ""'yg"", ""'"", ',', ""'fhulus"", ""'"", ',', ""'Yo"", ""'"", ',', ""'berjuang"", ""'"", ']']"
Fri Oct 20 11:02:48 +0000 2023,1715322669271531589,NikmatulSg ganjarpranowo mohmahfudmd siap kawal pasangan ini VisiMisiGanjarMahfud,0,0,0,0,in,1659432246464622594,1715286319017103792,bougenvill4,https://twitter.com/bougenvill4/status/1715322669271531589,NikmatulSg ganjarpranowo mohmahfudmd VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:02:42 +0000 2023,1715322644143517700,imadya ganjarpranowo basukibtp Pak Ahok  Mau ndak jadi menteri di kabinet saya,0,0,0,0,in,596384476,1715315232816636242,IrvanBadru,https://twitter.com/IrvanBadru/status/1715322644143517700,imadya ganjarpranowo basukibtp Pak Ahok Mau ndak,"['[', ""'imadya"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'basukibtp"", ""'"", ',', ""'Pak"", ""'"", ',', ""'Ahok"", ""'"", ',', ""'Mau"", ""'"", ',', ""'ndak"", ""'"", ']']"
Fri Oct 20 11:02:41 +0000 2023,1715322639982764346,ganjarpranowo siap dukung pasangan Ganjar Mahfud orang baik selalu banyak yg mendukung sehat selalu pak,0,0,0,0,in,1657346505748135937,1715207279988113461,maruriki1313,https://twitter.com/maruriki1313/status/1715322639982764346,ganjarpranowo Ganjar Mahfud yg,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'yg"", ""'"", ']']"
Fri Oct 20 11:02:37 +0000 2023,1715322624853921941,Sejauh ini pasangan Anies BaswedanMuhaimin Iskandar dan Ganjar PranowoMahfud Md dipastikan akan mendaftar pada Kamis besok BersamaPrabowo MenataMasaDepan Prabowo Subianto,0,1,0,0,in,741633710601043969,1715322599738376323,gadotaja,https://twitter.com/gadotaja/status/1715322624853921941,Sejauh Anies BaswedanMuhaimin Iskandar Ganjar PranowoMahfud Md dipastikan BersamaPrabowo MenataMasaDepan Prabowo Subianto,"['[', ""'Sejauh"", ""'"", ',', ""'Anies"", ""'"", ',', ""'BaswedanMuhaimin"", ""'"", ',', ""'Iskandar"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'PranowoMahfud"", ""'"", ',', ""'Md"", ""'"", ',', ""'dipastikan"", ""'"", ',', ""'BersamaPrabowo"", ""'"", ',', ""'MenataMasaDepan"", ""'"", ',', ""'Prabowo"", ""'"", ',', ""'Subianto"", ""'"", ']']"
Fri Oct 20 11:02:31 +0000 2023,1715322601307070874,FayaAtika ganjarpranowo jangan terbawa permainan mereka Ning ,0,0,0,0,in,115296916,1715018646123429914,PoenGam,https://twitter.com/PoenGam/status/1715322601307070874,FayaAtika ganjarpranowo Ning,"['[', ""'FayaAtika"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Ning"", ""'"", ']']"
Fri Oct 20 11:02:29 +0000 2023,1715322592373191042,Ganjar Pranowo dan Mahfud MD resmi mendaftar sebagai pasangan capres dan cawapres di kantor KPU RI Jakarta Pusat Kamis  Pendaftaran keduanya dibuka oleh sambutan dari Ketua Umum PDIP Megawati Soekarnoputri Acara itu digelar di lantai atas gedung KPU RI httpstcodIexNY,0,1,1,1,in,1648750864654569472,1715322592373191042,Ganjar_Hebat,https://twitter.com/Ganjar_Hebat/status/1715322592373191042,Ganjar Pranowo Mahfud MD capres cawapres KPU RI Jakarta Pusat Pendaftaran keduanya dibuka Ketua Umum PDIP Megawati Soekarnoputri Acara digelar KPU RI httpstcodIexNY,"['[', ""'Ganjar"", ""'"", ',', ""'Pranowo"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'MD"", ""'"", ',', ""'capres"", ""'"", ',', ""'cawapres"", ""'"", ',', ""'KPU"", ""'"", ',', ""'RI"", ""'"", ',', ""'Jakarta"", ""'"", ',', ""'Pusat"", ""'"", ',', ""'Pendaftaran"", ""'"", ',', ""'keduanya"", ""'"", ',', ""'dibuka"", ""'"", ',', ""'Ketua"", ""'"", ',', ""'Umum"", ""'"", ',', ""'PDIP"", ""'"", ',', ""'Megawati"", ""'"", ',', ""'Soekarnoputri"", ""'"", ',', ""'Acara"", ""'"", ',', ""'digelar"", ""'"", ',', ""'KPU"", ""'"", ',', ""'RI"", ""'"", ',', ""'httpstcodIexNY"", ""'"", ']']"
Fri Oct 20 11:02:24 +0000 2023,1715322570269147195,Prihatiutami Ganjar pilihan rakyat ganjar maunya rakyat dan ganjar presiden  GO go go ganjar pranowo,0,0,0,0,in,1641587868278882304,1715026015330914478,sharygadagozy,https://twitter.com/sharygadagozy/status/1715322570269147195,Prihatiutami Ganjar maunya GO go go pranowo,"['[', ""'Prihatiutami"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'maunya"", ""'"", ',', ""'GO"", ""'"", ',', ""'go"", ""'"", ',', ""'go"", ""'"", ',', ""'pranowo"", ""'"", ']']"
Fri Oct 20 11:02:21 +0000 2023,1715322557468147736,NikmatulSg ganjarpranowo pak ganjar tu program nya banyak dan sudah banyak jejaknya,0,0,0,0,in,1661694344678739968,1715245787301687652,put99tri3,https://twitter.com/put99tri3/status/1715322557468147736,NikmatulSg ganjarpranowo tu nya jejaknya,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'tu"", ""'"", ',', ""'nya"", ""'"", ',', ""'jejaknya"", ""'"", ']']"
Fri Oct 20 11:02:12 +0000 2023,1715322520604438879,Kawal terus GanjarMahfud untuk Indonesia unggul GanjarPranowo MahfudMD httpstcoXkHYcwX,0,0,0,0,in,1688495185058213888,1715322520604438879,GPGerakCepat,https://twitter.com/GPGerakCepat/status/1715322520604438879,Kawal GanjarMahfud GanjarPranowo MahfudMD httpstcoXkHYcwX,"['[', ""'Kawal"", ""'"", ',', ""'GanjarMahfud"", ""'"", ',', ""'GanjarPranowo"", ""'"", ',', ""'MahfudMD"", ""'"", ',', ""'httpstcoXkHYcwX"", ""'"", ']']"
Fri Oct 20 11:02:10 +0000 2023,1715322511016247730,MayaA ganjarpranowo Mooookkkkk suara apa kah itu,0,0,0,0,in,1604160605853691905,1715169569483137360,irwanda84757983,https://twitter.com/irwanda84757983/status/1715322511016247730,MayaA ganjarpranowo Mooookkkkk,"['[', ""'MayaA"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Mooookkkkk"", ""'"", ']']"
Fri Oct 20 11:02:09 +0000 2023,1715322505010036906,Solusi Ganjar Pranowo untuk meningkatkan kesehatan mental peran keluarga dalam parenting httpstcofkLrvvJuOe,0,0,0,0,in,1461292042286297089,1715322505010036906,PenegakKebena13,https://twitter.com/PenegakKebena13/status/1715322505010036906,Solusi Ganjar Pranowo parenting httpstcofkLrvvJuOe,"['[', ""'Solusi"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Pranowo"", ""'"", ',', ""'parenting"", ""'"", ',', ""'httpstcofkLrvvJuOe"", ""'"", ']']"
Fri Oct 20 11:02:03 +0000 2023,1715322480137736346,MelihatIndo ganjarpranowo mohmahfudmd rekam jejak duanya emg baguss VisiMisiGanjarMahfud,0,0,0,0,in,1636204783236415490,1715293032529203504,sparkscode21,https://twitter.com/sparkscode21/status/1715322480137736346,MelihatIndo ganjarpranowo mohmahfudmd duanya emg baguss VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'duanya"", ""'"", ',', ""'emg"", ""'"", ',', ""'baguss"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:02:02 +0000 2023,1715322479345090695,MelihatIndo ganjarpranowo mohmahfudmd Dalam menyusun VisiMisiGanjarMahfud beliau ini telah mempelajari pengalaman dari pemimpinpemimpin sebelumnya dan belajar dari kesalahan dan keberhasilan masa lalu,0,0,0,1,in,1707335802035060736,1715293032529203504,niaa_yantii,https://twitter.com/niaa_yantii/status/1715322479345090695,MelihatIndo ganjarpranowo mohmahfudmd Dalam VisiMisiGanjarMahfud pemimpinpemimpin sebelumnya,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Dalam"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ',', ""'pemimpinpemimpin"", ""'"", ',', ""'sebelumnya"", ""'"", ']']"
Fri Oct 20 11:01:55 +0000 2023,1715322449229983787,NikmatulSg ganjarpranowo mohmahfudmd bismillah indonesia butuh pemimpiin yang hebat kinerja bagus dan nyata  semoga pak ganjar menang VisiMisiGanjarMahfud,0,0,0,0,in,1706712205692108800,1715286319017103792,AyustinaNa2,https://twitter.com/AyustinaNa2/status/1715322449229983787,NikmatulSg ganjarpranowo mohmahfudmd indonesia pemimpiin VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'indonesia"", ""'"", ',', ""'pemimpiin"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:01:54 +0000 2023,1715322444628767033,kikidaliyo Sat set gerak cepat ganjarpranowo amp  mohmahfudmd patut kita dukung VisiMisiGanjarMahfud,0,0,0,0,in,1704518699955429376,1715281544204681421,Neo_Blessie,https://twitter.com/Neo_Blessie/status/1715322444628767033,kikidaliyo Sat ganjarpranowo amp mohmahfudmd VisiMisiGanjarMahfud,"['[', ""'kikidaliyo"", ""'"", ',', ""'Sat"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'amp"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:01:49 +0000 2023,1715322424445833579,ganjarpranowo Baju putih lengan di gulungmirip bajunya Pak Jokowi yg sdhl mendedikasikan dirinya utk sll bekerja memajukan Indonesia,0,0,0,0,in,346731768,1714266752602001468,Robert0275,https://twitter.com/Robert0275/status/1715322424445833579,ganjarpranowo Baju gulungmirip bajunya Pak Jokowi yg sdhl mendedikasikan dirinya utk sll,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Baju"", ""'"", ',', ""'gulungmirip"", ""'"", ',', ""'bajunya"", ""'"", ',', ""'Pak"", ""'"", ',', ""'Jokowi"", ""'"", ',', ""'yg"", ""'"", ',', ""'sdhl"", ""'"", ',', ""'mendedikasikan"", ""'"", ',', ""'dirinya"", ""'"", ',', ""'utk"", ""'"", ',', ""'sll"", ""'"", ']']"
Fri Oct 20 11:01:44 +0000 2023,1715322402199277947,officialinews Semoga pak Ganjar Pranowo bisa jadi pemimpin  yang merakyat dan rendah hati,0,0,0,0,in,1706597828762714112,1715236369763807617,adangpurnmaaji,https://twitter.com/adangpurnmaaji/status/1715322402199277947,officialinews Semoga Ganjar Pranowo,"['[', ""'officialinews"", ""'"", ',', ""'Semoga"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Pranowo"", ""'"", ']']"
Fri Oct 20 11:01:43 +0000 2023,1715322397279305941,MelihatIndo ganjarpranowo mohmahfudmd Ganjar Mahfud adalah sosok pemimpin yang akan masyarakat butuhkan untuk bersandar dan mengadu karena Ganjar Mahfud pasangan yang sangat tulus melayani rakyat VisiMisiGanjarMahfud,0,0,0,0,in,1689490958893903872,1715293032529203504,FitryahF62740,https://twitter.com/FitryahF62740/status/1715322397279305941,MelihatIndo ganjarpranowo mohmahfudmd Ganjar Mahfud butuhkan Ganjar Mahfud melayani VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'butuhkan"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'melayani"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:01:34 +0000 2023,1715322361640349932,NikmatulSg ganjarpranowo PK Ganjar peduli dengan warga Jatengini nyata lho,0,0,0,0,in,1654529786117779456,1715245787301687652,LazoMalaya81654,https://twitter.com/LazoMalaya81654/status/1715322361640349932,NikmatulSg ganjarpranowo PK Ganjar Jatengini lho,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'PK"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Jatengini"", ""'"", ',', ""'lho"", ""'"", ']']"
Fri Oct 20 11:01:21 +0000 2023,1715322303960199540,ganjarpranowo seneng banget karena fulldukungan buat pasangan Ganjar Mahfud orang baik pasti banyak yg dukung,0,0,0,0,in,1661664939252269056,1715207279988113461,solisol1313,https://twitter.com/solisol1313/status/1715322303960199540,ganjarpranowo seneng fulldukungan Ganjar Mahfud yg,"['[', ""'ganjarpranowo"", ""'"", ',', ""'seneng"", ""'"", ',', ""'fulldukungan"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'yg"", ""'"", ']']"
Fri Oct 20 11:01:20 +0000 2023,1715322302576103644,NikmatulSg ganjarpranowo Beliau memang kerja kerja keras amp  kerja nyata bukan cuma omong kosong belaka,0,0,0,0,in,2966374602,1715245787301687652,silisaaja,https://twitter.com/silisaaja/status/1715322302576103644,NikmatulSg ganjarpranowo Beliau amp,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Beliau"", ""'"", ',', ""'amp"", ""'"", ']']"
Fri Oct 20 11:01:18 +0000 2023,1715322295051522382,MelihatIndo ganjarpranowo mohmahfudmd Mari kita doakan Ganjar Mahfud bisa merealisasikan visi misinya di tahun  VisiMisiGanjarMahfud,0,0,0,0,in,1648819573268054016,1715293032529203504,eijirosan99,https://twitter.com/eijirosan99/status/1715322295051522382,MelihatIndo ganjarpranowo mohmahfudmd Mari doakan Ganjar Mahfud merealisasikan misinya VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Mari"", ""'"", ',', ""'doakan"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'merealisasikan"", ""'"", ',', ""'misinya"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:01:17 +0000 2023,1715322289192091849,NikmatulSg ganjarpranowo mohmahfudmd Semoga terpilih dan progam mempercepat segera terlaksana VisiMisiGanjarMahfud,0,0,0,0,in,1703746013142667264,1715286319017103792,Keysa7438165,https://twitter.com/Keysa7438165/status/1715322289192091849,NikmatulSg ganjarpranowo mohmahfudmd Semoga progam VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Semoga"", ""'"", ',', ""'progam"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 11:01:17 +0000 2023,1715322287233343634,NikmatulSg ganjarpranowo mohmahfudmd Ganjar Mahfud nyoto kerjo lan hasil e VisiMisiGanjarMahfud,0,0,0,1,in,1693565900312793088,1715286319017103792,ocha_ocaa,https://twitter.com/ocha_ocaa/status/1715322287233343634,NikmatulSg ganjarpranowo mohmahfudmd Ganjar Mahfud nyoto kerjo lan e VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'nyoto"", ""'"", ',', ""'kerjo"", ""'"", ',', ""'lan"", ""'"", ',', ""'"", 'e', ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
